subject;variables.currentgroupnumber;blockcode;blocknum;trialcode;trialnum;response;correct;latency;stimulusnumber1;stimulusitem1;stimulusnumber2;stimulusitem2;stimulusnumber3;stimulusitem3
75;0;raketen;4;raketen_items;7;2;0;1926;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;25;feindselig
75;0;raketen;4;raketen_items;8;1;0;2060;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;22;ängstlich
75;0;raketen;4;raketen_items;9;4;0;1815;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;3;Anteil nehmend
75;0;raketen;4;raketen_items;10;2;0;1732;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;14;verstört
75;0;raketen;4;raketen_items;11;3;0;1645;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;6;ergriffen
75;0;raketen;4;raketen_items;12;2;0;1882;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;8;betrübt
75;0;raketen;4;raketen_items;13;2;0;2980;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;13;besorgt
75;0;raketen;4;raketen_items;14;1;0;2095;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;26;beschämt
75;0;raketen;4;raketen_items;15;4;0;2520;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;1;mitfühlend
75;0;raketen;4;raketen_items;16;2;0;2809;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;11;bestürzt
75;0;raketen;4;raketen_items;17;1;0;2733;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;15;aktiv
75;0;raketen;4;raketen_items;18;2;0;2301;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;23;verärgert
75;0;raketen;4;raketen_items;19;1;0;1593;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;21;durcheinander
75;0;raketen;4;raketen_items;20;1;0;2141;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;5;zärtlich
75;0;raketen;4;raketen_items;21;1;0;2245;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;17;entschlossen
75;0;raketen;4;raketen_items;22;2;0;3286;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;2;warmherzig
75;0;raketen;4;raketen_items;23;2;0;2048;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;18;stark
75;0;raketen;4;raketen_items;24;2;0;1837;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;10;bekümmert
75;0;raketen;4;raketen_items;25;1;0;3552;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;7;aufgeschreckt
75;0;raketen;4;raketen_items;26;1;0;1255;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;24;schuldig
75;0;raketen;4;raketen_items;27;1;0;1891;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;20;stolz
75;0;sozialdemo;5;sozialdemo;1;0;0;59000;1;sozialdemo_israel.wmv;0;0;0;0
75;0;sozialdemo;5;sozialdemo_items;2;6;0;7073;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;1;Die soziale Ungleichheit in Israel ist vergleichbar mit der in anderen Industriestaaten.;0;0
75;0;sozialdemo;5;sozialdemo_items;3;5;0;3235;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;2;Ich kann mich gut mit dem Anliegen der Demonstranten identifizieren.;0;0
75;0;sozialdemo;5;sozialdemo_items;4;2;0;4101;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;3;Die im Beitrag gezeigte Protestform ist unangemessen.;0;0
75;0;sozialdemo;5;sozialdemo_items;5;5;0;3135;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;4;Ich teile den Ärger der Menschen über hohe Wohnungspreise.;0;0
75;0;sozialdemo;5;sozialdemo_items;6;3;0;2761;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;5;Die Forderungen der Demonstranten kommen mir übertrieben vor.;0;0
75;0;sozialdemo;5;sozialdemo_items;7;2;0;4238;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;6;Ich bin beunruhigt über die schwierige soziale Lage, die im Beitrag gezeigt wurde.;0;0
75;0;ni;6;ni;1;6;0;2484;1;Ich liebe Deutschland.;0;0;0;0
75;0;ni;6;ni;2;6;0;2247;2;Andere Nationen können eine Menge von uns lernen.;0;0;0;0
75;0;ni;6;ni;3;6;0;2140;3;Deutsch zu sein ist ein wichtiger Teil meiner Identität.;0;0;0;0
75;0;ni;6;ni;4;5;0;8161;4;Wenn man in der heutigen Welt wissen will, was zu tun ist, dann muss man auf unsere nationalen Autoritäten hören.;0;0;0;0
75;0;ni;6;ni;5;6;0;3155;5;Es ist mir wichtig für meine Nation einen eigenen Beitrag zu leisten.;0;0;0;0
75;0;ni;6;ni;6;5;0;3106;6;Die Bundeswehr ist die beste Armee der Welt.;0;0;0;0
75;0;ni;6;ni;7;6;0;4052;7;Es ist mir wichtig, mich als Deutsche(r) zu sehen.;0;0;0;0
75;0;ni;6;ni;8;5;0;3911;8;Eines der wichtigsten Dinge, die Kinder lernen müssen, ist der Respekt vor unseren nationalen Autoritäten.;0;0;0;0
75;0;ni;6;ni;9;6;0;2327;9;Ich stehe voll hinter meiner Nation.;0;0;0;0
75;0;ni;6;ni;10;5;0;4506;10;Verglichen mit anderen Nationen ist Deutschland eine sehr moralische Nation.;0;0;0;0
75;0;ni;6;ni;11;6;0;4851;11;Es ist mir wichtig, dass jeder mich als Deutsche(r) sieht.;0;0;0;0
75;0;ni;6;ni;12;2;0;4229;12;Es ist illoyal, wenn Deutsche Deutschland kritisieren.;0;0;0;0
75;0;ni;6;ni;13;4;0;2835;13;Es ist mir wichtig, meinem Land zu dienen.;0;0;0;0
75;0;ni;6;ni;14;3;0;2520;14;Deutschland ist in jeder Hinsicht besser, als andere Nationen.;0;0;0;0
75;0;ni;6;ni;15;2;0;8650;15;Wenn ich über Deutsche rede, sage ich für gewöhnlich 'wir' statt 'sie'.;0;0;0;0
75;0;ni;6;ni;16;2;0;4821;16;Es gibt gute Gründe für jedes Gesetz und jede Regelung, die von unseren nationalen Autoritäten gemacht wurden.;0;0;0;0
80;0;intro;1;intro;1;57;0;21914;1;humfak_leiste.jpg;1;S O C I A L     C O G N I T I O N     C O L O G N E;1;Herzlich Willkommen!
80;0;demog;2;sex;1;1;1;20225;0;0;0;0;0;0
80;0;demog;2;bildung;1;4;1;20225;0;0;0;0;0;0
80;0;demog;2;citizen;2;1;1;5346;0;0;0;0;0;0
80;0;demog;2;migr;2;0;1;5346;0;0;0;0;0;0
80;0;control_instr;3;control_instr;1;start;0;6344;1;control.jpg;1;start.jpg;0;0
80;0;raketen;4;raketen;1;0;0;48000;1;raketen.wmv;0;0;0;0
80;0;raketen;4;raketen_items;2;4;0;18177;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;14;verstört
80;0;raketen;4;raketen_items;3;2;0;4277;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;15;aktiv
80;0;raketen;4;raketen_items;4;3;0;6649;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;7;aufgeschreckt
80;0;raketen;4;raketen_items;5;5;0;2873;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;10;bekümmert
80;0;raketen;4;raketen_items;6;1;0;4196;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;17;entschlossen
80;0;raketen;4;raketen_items;7;4;0;7369;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;21;durcheinander
80;0;raketen;4;raketen_items;8;6;0;2769;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;3;Anteil nehmend
80;0;raketen;4;raketen_items;9;5;0;2973;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;19;angeregt
80;0;raketen;4;raketen_items;10;1;0;1820;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;18;stark
80;0;raketen;4;raketen_items;11;1;0;1338;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;24;schuldig
80;0;raketen;4;raketen_items;12;1;0;1856;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;5;zärtlich
80;0;raketen;4;raketen_items;13;1;0;3843;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;26;beschämt
80;0;raketen;4;raketen_items;14;3;0;18087;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;4;weichherzig
80;0;raketen;4;raketen_items;15;5;0;1678;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;6;ergriffen
80;0;raketen;4;raketen_items;16;5;0;1680;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;8;betrübt
80;0;raketen;4;raketen_items;17;7;0;1234;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;23;verärgert
80;0;raketen;4;raketen_items;18;1;0;3432;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;13;besorgt
80;0;raketen;4;raketen_items;19;2;0;4202;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;12;beunruhigt
80;0;raketen;4;raketen_items;20;1;0;1509;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;25;feindselig
80;0;raketen;4;raketen_items;21;2;0;5070;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;2;warmherzig
80;0;raketen;4;raketen_items;22;6;0;1594;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;1;mitfühlend
80;0;raketen;4;raketen_items;23;1;0;1678;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;20;stolz
80;0;raketen;4;raketen_items;24;6;0;1664;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;11;bestürzt
80;0;raketen;4;raketen_items;25;4;0;7157;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;16;interessiert
80;0;raketen;4;raketen_items;26;5;0;2859;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;9;aufgewühlt
80;0;raketen;4;raketen_items;27;1;0;1371;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;22;ängstlich
80;0;sozialdemo;5;sozialdemo;1;0;0;59000;1;sozialdemo_israel.wmv;0;0;0;0
80;0;sozialdemo;5;sozialdemo_items;2;6;0;11353;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;1;Die soziale Ungleichheit in Israel ist vergleichbar mit der in anderen Industriestaaten.;0;0
80;0;sozialdemo;5;sozialdemo_items;3;5;0;6605;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;2;Ich kann mich gut mit dem Anliegen der Demonstranten identifizieren.;0;0
80;0;sozialdemo;5;sozialdemo_items;4;4;0;4404;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;3;Die im Beitrag gezeigte Protestform ist unangemessen.;0;0
80;0;sozialdemo;5;sozialdemo_items;5;7;0;4665;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;4;Ich teile den Ärger der Menschen über hohe Wohnungspreise.;0;0
80;0;sozialdemo;5;sozialdemo_items;6;3;0;5130;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;5;Die Forderungen der Demonstranten kommen mir übertrieben vor.;0;0
80;0;sozialdemo;5;sozialdemo_items;7;1;0;4490;1;Bitte geben Sie für jede der folgenden Aussagen an, wie sehr Sie dieser zustimmen:;6;Ich bin beunruhigt über die schwierige soziale Lage, die im Beitrag gezeigt wurde.;0;0
80;0;ni;6;ni;1;7;0;2526;1;Ich liebe Deutschland.;0;0;0;0
80;0;ni;6;ni;2;4;0;5952;2;Andere Nationen können eine Menge von uns lernen.;0;0;0;0
80;0;ni;6;ni;3;7;0;2789;3;Deutsch zu sein ist ein wichtiger Teil meiner Identität.;0;0;0;0
80;0;ni;6;ni;4;3;0;11204;4;Wenn man in der heutigen Welt wissen will, was zu tun ist, dann muss man auf unsere nationalen Autoritäten hören.;0;0;0;0
80;0;ni;6;ni;5;4;0;10602;5;Es ist mir wichtig für meine Nation einen eigenen Beitrag zu leisten.;0;0;0;0
80;0;ni;6;ni;6;1;0;4262;6;Die Bundeswehr ist die beste Armee der Welt.;0;0;0;0
80;0;ni;6;ni;7;6;0;4250;7;Es ist mir wichtig, mich als Deutsche(r) zu sehen.;0;0;0;0
80;0;ni;6;ni;8;2;0;6030;8;Eines der wichtigsten Dinge, die Kinder lernen müssen, ist der Respekt vor unseren nationalen Autoritäten.;0;0;0;0
80;0;ni;6;ni;9;6;0;3882;9;Ich stehe voll hinter meiner Nation.;0;0;0;0
80;0;ni;6;ni;10;5;0;15386;10;Verglichen mit anderen Nationen ist Deutschland eine sehr moralische Nation.;0;0;0;0
80;0;ni;6;ni;11;2;0;7103;11;Es ist mir wichtig, dass jeder mich als Deutsche(r) sieht.;0;0;0;0
80;0;ni;6;ni;12;3;0;6712;12;Es ist illoyal, wenn Deutsche Deutschland kritisieren.;0;0;0;0
80;0;ni;6;ni;13;3;0;8068;13;Es ist mir wichtig, meinem Land zu dienen.;0;0;0;0
80;0;ni;6;ni;14;2;0;4966;14;Deutschland ist in jeder Hinsicht besser, als andere Nationen.;0;0;0;0
80;0;ni;6;ni;15;7;0;7003;15;Wenn ich über Deutsche rede, sage ich für gewöhnlich 'wir' statt 'sie'.;0;0;0;0
80;0;ni;6;ni;16;4;0;7258;16;Es gibt gute Gründe für jedes Gesetz und jede Regelung, die von unseren nationalen Autoritäten gemacht wurden.;0;0;0;0
88;0;intro;1;intro;1;57;0;859749;1;humfak_leiste.jpg;1;S O C I A L     C O G N I T I O N     C O L O G N E;1;Herzlich Willkommen!
88;0;demog;2;sex;1;2;1;28851;0;0;0;0;0;0
88;0;demog;2;bildung;1;4;1;28851;0;0;0;0;0;0
88;0;demog;2;citizen;2;2;1;28729;0;0;0;0;0;0
88;0;demog;2;migr;2;0;1;28729;0;0;0;0;0;0
88;0;control_instr;3;control_instr;1;start;0;13485;1;control.jpg;1;start.jpg;0;0
88;0;raketen;4;raketen;1;0;0;48000;1;raketen.wmv;0;0;0;0
88;0;raketen;4;raketen_items;2;3;0;31460;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;19;angeregt
88;0;raketen;4;raketen_items;3;5;0;7724;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;8;betrübt
88;0;raketen;4;raketen_items;4;4;0;3338;1;Dieser Fragebogen enthält eine Reihe von Wörtern, die unterschiedliche Gefühle und Empfindungen beschreiben. Bitte geben Sie an, wie sehr Sie die jeweilige Empfindung gefühlt haben, während Sie den Beitrag zur Situation der Menschen in Sderot sahen.;1;Während ich den Beitrag zur Situation der Menschen in Sderot sah, fühlte ich mich ...;15;aktiv
