subject;variables.currentgroupnumber;blockcode;blocknum;trialcode;trialnum;response;correct;latency;stimulusnumber1;stimulusitem1;stimulusnumber2;stimulusitem2;stimulusnumber3;stimulusitem3
79;3;facial_davids;4;binary_face_davids;103;18;0;3030;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;37;stimuli/warmth2014_m29-gaussian-15px_3_36.jpg;37;stimuli/warmth2014_m29-gaussian-15px_3_36_neg.jpg
79;3;facial_davids;4;binary_face_davids;104;18;0;10474;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;311;stimuli/warmth2014_m29-gaussian-15px_3_310.jpg;311;stimuli/warmth2014_m29-gaussian-15px_3_310_neg.jpg
79;3;facial_davids;4;binary_face_davids;105;18;0;3685;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;158;stimuli/warmth2014_m29-gaussian-15px_3_157.jpg;158;stimuli/warmth2014_m29-gaussian-15px_3_157_neg.jpg
79;3;facial_davids;4;binary_face_davids;106;18;0;7567;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;119;stimuli/warmth2014_m29-gaussian-15px_3_118.jpg;119;stimuli/warmth2014_m29-gaussian-15px_3_118_neg.jpg
79;3;facial_davids;4;binary_face_davids;107;18;0;2071;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;270;stimuli/warmth2014_m29-gaussian-15px_3_269.jpg;270;stimuli/warmth2014_m29-gaussian-15px_3_269_neg.jpg
79;3;facial_davids;4;binary_face_davids;108;18;0;4529;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;229;stimuli/warmth2014_m29-gaussian-15px_3_228.jpg;229;stimuli/warmth2014_m29-gaussian-15px_3_228_neg.jpg
79;3;facial_davids;4;binary_face_davids;109;18;0;3514;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;64;stimuli/warmth2014_m29-gaussian-15px_3_63.jpg;64;stimuli/warmth2014_m29-gaussian-15px_3_63_neg.jpg
79;3;facial_davids;4;binary_face_davids;110;18;0;4619;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;329;stimuli/warmth2014_m29-gaussian-15px_3_328.jpg;329;stimuli/warmth2014_m29-gaussian-15px_3_328_neg.jpg
79;3;facial_davids;4;binary_face_davids;111;18;0;2608;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;244;stimuli/warmth2014_m29-gaussian-15px_3_243.jpg;244;stimuli/warmth2014_m29-gaussian-15px_3_243_neg.jpg
79;3;facial_davids;4;binary_face_davids;112;18;0;5206;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;193;stimuli/warmth2014_m29-gaussian-15px_3_192.jpg;193;stimuli/warmth2014_m29-gaussian-15px_3_192_neg.jpg
79;3;facial_davids;4;binary_face_davids;113;18;0;2219;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;113;stimuli/warmth2014_m29-gaussian-15px_3_112.jpg;113;stimuli/warmth2014_m29-gaussian-15px_3_112_neg.jpg
79;3;facial_davids;4;binary_face_davids;114;23;0;1480;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;174;stimuli/warmth2014_m29-gaussian-15px_3_173.jpg;174;stimuli/warmth2014_m29-gaussian-15px_3_173_neg.jpg
79;3;facial_davids;4;binary_face_davids;115;18;0;9562;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;255;stimuli/warmth2014_m29-gaussian-15px_3_254.jpg;255;stimuli/warmth2014_m29-gaussian-15px_3_254_neg.jpg
79;3;facial_davids;4;binary_face_davids;116;18;0;4586;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;69;stimuli/warmth2014_m29-gaussian-15px_3_68.jpg;69;stimuli/warmth2014_m29-gaussian-15px_3_68_neg.jpg
79;3;facial_davids;4;binary_face_davids;117;23;0;17351;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;155;stimuli/warmth2014_m29-gaussian-15px_3_154.jpg;155;stimuli/warmth2014_m29-gaussian-15px_3_154_neg.jpg
79;3;facial_davids;4;binary_face_davids;118;23;0;6431;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;320;stimuli/warmth2014_m29-gaussian-15px_3_319.jpg;320;stimuli/warmth2014_m29-gaussian-15px_3_319_neg.jpg
79;3;facial_davids;4;binary_face_davids;119;23;0;2308;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;228;stimuli/warmth2014_m29-gaussian-15px_3_227.jpg;228;stimuli/warmth2014_m29-gaussian-15px_3_227_neg.jpg
79;3;facial_davids;4;binary_face_davids;120;23;0;4357;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;190;stimuli/warmth2014_m29-gaussian-15px_3_189.jpg;190;stimuli/warmth2014_m29-gaussian-15px_3_189_neg.jpg
79;3;facial_davids;4;binary_face_davids;121;18;0;4765;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;146;stimuli/warmth2014_m29-gaussian-15px_3_145.jpg;146;stimuli/warmth2014_m29-gaussian-15px_3_145_neg.jpg
79;3;facial_davids;4;binary_face_davids;122;23;0;6516;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;120;stimuli/warmth2014_m29-gaussian-15px_3_119.jpg;120;stimuli/warmth2014_m29-gaussian-15px_3_119_neg.jpg
79;3;facial_davids;4;binary_face_davids;123;18;0;1838;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;259;stimuli/warmth2014_m29-gaussian-15px_3_258.jpg;259;stimuli/warmth2014_m29-gaussian-15px_3_258_neg.jpg
79;3;facial_davids;4;binary_face_davids;124;23;0;2250;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;374;stimuli/warmth2014_m29-gaussian-15px_3_373.jpg;374;stimuli/warmth2014_m29-gaussian-15px_3_373_neg.jpg
79;3;facial_davids;4;binary_face_davids;125;18;0;2238;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;323;stimuli/warmth2014_m29-gaussian-15px_3_322.jpg;323;stimuli/warmth2014_m29-gaussian-15px_3_322_neg.jpg
79;3;facial_davids;4;binary_face_davids;126;23;0;2058;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;345;stimuli/warmth2014_m29-gaussian-15px_3_344.jpg;345;stimuli/warmth2014_m29-gaussian-15px_3_344_neg.jpg
79;3;facial_davids;4;binary_face_davids;127;18;0;3693;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;261;stimuli/warmth2014_m29-gaussian-15px_3_260.jpg;261;stimuli/warmth2014_m29-gaussian-15px_3_260_neg.jpg
79;3;facial_davids;4;binary_face_davids;128;18;0;2559;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;239;stimuli/warmth2014_m29-gaussian-15px_3_238.jpg;239;stimuli/warmth2014_m29-gaussian-15px_3_238_neg.jpg
79;3;facial_davids;4;binary_face_davids;129;18;0;7190;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;268;stimuli/warmth2014_m29-gaussian-15px_3_267.jpg;268;stimuli/warmth2014_m29-gaussian-15px_3_267_neg.jpg
79;3;facial_davids;4;binary_face_davids;130;18;0;2261;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;262;stimuli/warmth2014_m29-gaussian-15px_3_261.jpg;262;stimuli/warmth2014_m29-gaussian-15px_3_261_neg.jpg
79;3;facial_davids;4;binary_face_davids;131;18;0;6944;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;372;stimuli/warmth2014_m29-gaussian-15px_3_371.jpg;372;stimuli/warmth2014_m29-gaussian-15px_3_371_neg.jpg
79;3;facial_davids;4;binary_face_davids;132;23;0;2928;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;283;stimuli/warmth2014_m29-gaussian-15px_3_282.jpg;283;stimuli/warmth2014_m29-gaussian-15px_3_282_neg.jpg
79;3;facial_davids;4;binary_face_davids;133;18;0;7137;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;245;stimuli/warmth2014_m29-gaussian-15px_3_244.jpg;245;stimuli/warmth2014_m29-gaussian-15px_3_244_neg.jpg
79;3;facial_davids;4;binary_face_davids;134;23;0;2321;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;334;stimuli/warmth2014_m29-gaussian-15px_3_333.jpg;334;stimuli/warmth2014_m29-gaussian-15px_3_333_neg.jpg
79;3;facial_davids;4;binary_face_davids;135;18;0;3354;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;129;stimuli/warmth2014_m29-gaussian-15px_3_128.jpg;129;stimuli/warmth2014_m29-gaussian-15px_3_128_neg.jpg
79;3;facial_davids;4;binary_face_davids;136;23;0;3561;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;226;stimuli/warmth2014_m29-gaussian-15px_3_225.jpg;226;stimuli/warmth2014_m29-gaussian-15px_3_225_neg.jpg
79;3;facial_davids;4;binary_face_davids;137;23;0;5496;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;98;stimuli/warmth2014_m29-gaussian-15px_3_97.jpg;98;stimuli/warmth2014_m29-gaussian-15px_3_97_neg.jpg
79;3;facial_davids;4;binary_face_davids;138;18;0;3274;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;99;stimuli/warmth2014_m29-gaussian-15px_3_98.jpg;99;stimuli/warmth2014_m29-gaussian-15px_3_98_neg.jpg
79;3;facial_davids;4;binary_face_davids;139;18;0;2549;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;337;stimuli/warmth2014_m29-gaussian-15px_3_336.jpg;337;stimuli/warmth2014_m29-gaussian-15px_3_336_neg.jpg
79;3;facial_davids;4;binary_face_davids;140;23;0;4093;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;82;stimuli/warmth2014_m29-gaussian-15px_3_81.jpg;82;stimuli/warmth2014_m29-gaussian-15px_3_81_neg.jpg
79;3;facial_davids;4;binary_face_davids;141;18;0;3135;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;235;stimuli/warmth2014_m29-gaussian-15px_3_234.jpg;235;stimuli/warmth2014_m29-gaussian-15px_3_234_neg.jpg
79;3;facial_davids;4;binary_face_davids;142;23;0;4920;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;20;stimuli/warmth2014_m29-gaussian-15px_3_19.jpg;20;stimuli/warmth2014_m29-gaussian-15px_3_19_neg.jpg
79;3;facial_davids;4;binary_face_davids;143;18;0;2513;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;34;stimuli/warmth2014_m29-gaussian-15px_3_33.jpg;34;stimuli/warmth2014_m29-gaussian-15px_3_33_neg.jpg
79;3;facial_davids;4;binary_face_davids;144;18;0;3282;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;233;stimuli/warmth2014_m29-gaussian-15px_3_232.jpg;233;stimuli/warmth2014_m29-gaussian-15px_3_232_neg.jpg
79;3;facial_davids;4;binary_face_davids;145;18;0;2365;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;86;stimuli/warmth2014_m29-gaussian-15px_3_85.jpg;86;stimuli/warmth2014_m29-gaussian-15px_3_85_neg.jpg
79;3;facial_davids;4;binary_face_davids;146;18;0;2524;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;58;stimuli/warmth2014_m29-gaussian-15px_3_57.jpg;58;stimuli/warmth2014_m29-gaussian-15px_3_57_neg.jpg
79;3;facial_davids;4;binary_face_davids;147;23;0;3437;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;59;stimuli/warmth2014_m29-gaussian-15px_3_58.jpg;59;stimuli/warmth2014_m29-gaussian-15px_3_58_neg.jpg
79;3;facial_davids;4;binary_face_davids;148;23;0;2073;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;279;stimuli/warmth2014_m29-gaussian-15px_3_278.jpg;279;stimuli/warmth2014_m29-gaussian-15px_3_278_neg.jpg
79;3;facial_davids;4;binary_face_davids;149;18;0;4411;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;62;stimuli/warmth2014_m29-gaussian-15px_3_61.jpg;62;stimuli/warmth2014_m29-gaussian-15px_3_61_neg.jpg
79;3;facial_davids;4;binary_face_davids;150;18;0;1809;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;90;stimuli/warmth2014_m29-gaussian-15px_3_89.jpg;90;stimuli/warmth2014_m29-gaussian-15px_3_89_neg.jpg
79;3;facial_davids;4;binary_face_davids;151;18;0;2894;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;182;stimuli/warmth2014_m29-gaussian-15px_3_181.jpg;182;stimuli/warmth2014_m29-gaussian-15px_3_181_neg.jpg
79;3;facial_davids;4;binary_face_davids;152;23;0;2032;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;57;stimuli/warmth2014_m29-gaussian-15px_3_56.jpg;57;stimuli/warmth2014_m29-gaussian-15px_3_56_neg.jpg
79;3;facial_davids;4;binary_face_davids;153;23;0;3093;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;209;stimuli/warmth2014_m29-gaussian-15px_3_208.jpg;209;stimuli/warmth2014_m29-gaussian-15px_3_208_neg.jpg
79;3;facial_davids;4;binary_face_davids;154;18;0;3191;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;32;stimuli/warmth2014_m29-gaussian-15px_3_31.jpg;32;stimuli/warmth2014_m29-gaussian-15px_3_31_neg.jpg
79;3;facial_davids;4;binary_face_davids;155;23;0;4709;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;312;stimuli/warmth2014_m29-gaussian-15px_3_311.jpg;312;stimuli/warmth2014_m29-gaussian-15px_3_311_neg.jpg
79;3;facial_davids;4;binary_face_davids;156;18;0;3246;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;346;stimuli/warmth2014_m29-gaussian-15px_3_345.jpg;346;stimuli/warmth2014_m29-gaussian-15px_3_345_neg.jpg
79;3;facial_davids;4;binary_face_davids;157;18;0;4810;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;80;stimuli/warmth2014_m29-gaussian-15px_3_79.jpg;80;stimuli/warmth2014_m29-gaussian-15px_3_79_neg.jpg
79;3;facial_davids;4;binary_face_davids;158;23;0;3008;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;48;stimuli/warmth2014_m29-gaussian-15px_3_47.jpg;48;stimuli/warmth2014_m29-gaussian-15px_3_47_neg.jpg
79;3;facial_davids;4;binary_face_davids;159;18;0;2757;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;296;stimuli/warmth2014_m29-gaussian-15px_3_295.jpg;296;stimuli/warmth2014_m29-gaussian-15px_3_295_neg.jpg
79;3;facial_davids;4;binary_face_davids;160;18;0;3916;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;188;stimuli/warmth2014_m29-gaussian-15px_3_187.jpg;188;stimuli/warmth2014_m29-gaussian-15px_3_187_neg.jpg
79;3;facial_davids;4;binary_face_davids;161;18;0;4102;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;310;stimuli/warmth2014_m29-gaussian-15px_3_309.jpg;310;stimuli/warmth2014_m29-gaussian-15px_3_309_neg.jpg
79;3;facial_davids;4;binary_face_davids;162;18;0;3184;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;286;stimuli/warmth2014_m29-gaussian-15px_3_285.jpg;286;stimuli/warmth2014_m29-gaussian-15px_3_285_neg.jpg
79;3;facial_davids;4;binary_face_davids;163;18;0;1663;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;136;stimuli/warmth2014_m29-gaussian-15px_3_135.jpg;136;stimuli/warmth2014_m29-gaussian-15px_3_135_neg.jpg
79;3;facial_davids;4;binary_face_davids;164;18;0;1562;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;75;stimuli/warmth2014_m29-gaussian-15px_3_74.jpg;75;stimuli/warmth2014_m29-gaussian-15px_3_74_neg.jpg
79;3;facial_davids;4;binary_face_davids;165;18;0;2977;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;313;stimuli/warmth2014_m29-gaussian-15px_3_312.jpg;313;stimuli/warmth2014_m29-gaussian-15px_3_312_neg.jpg
79;3;facial_davids;4;binary_face_davids;166;18;0;1376;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;382;stimuli/warmth2014_m29-gaussian-15px_3_381.jpg;382;stimuli/warmth2014_m29-gaussian-15px_3_381_neg.jpg
79;3;facial_davids;4;binary_face_davids;167;18;0;1431;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;366;stimuli/warmth2014_m29-gaussian-15px_3_365.jpg;366;stimuli/warmth2014_m29-gaussian-15px_3_365_neg.jpg
79;3;facial_davids;4;binary_face_davids;168;23;0;1555;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;46;stimuli/warmth2014_m29-gaussian-15px_3_45.jpg;46;stimuli/warmth2014_m29-gaussian-15px_3_45_neg.jpg
79;3;facial_davids;4;binary_face_davids;169;23;0;14178;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;94;stimuli/warmth2014_m29-gaussian-15px_3_93.jpg;94;stimuli/warmth2014_m29-gaussian-15px_3_93_neg.jpg
79;3;facial_davids;4;binary_face_davids;170;18;0;5618;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;223;stimuli/warmth2014_m29-gaussian-15px_3_222.jpg;223;stimuli/warmth2014_m29-gaussian-15px_3_222_neg.jpg
79;3;facial_davids;4;binary_face_davids;171;23;0;2719;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;272;stimuli/warmth2014_m29-gaussian-15px_3_271.jpg;272;stimuli/warmth2014_m29-gaussian-15px_3_271_neg.jpg
79;3;facial_davids;4;binary_face_davids;172;23;0;5288;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;81;stimuli/warmth2014_m29-gaussian-15px_3_80.jpg;81;stimuli/warmth2014_m29-gaussian-15px_3_80_neg.jpg
79;3;facial_davids;4;binary_face_davids;173;23;0;3234;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;200;stimuli/warmth2014_m29-gaussian-15px_3_199.jpg;200;stimuli/warmth2014_m29-gaussian-15px_3_199_neg.jpg
79;3;facial_davids;4;binary_face_davids;174;18;0;7718;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;335;stimuli/warmth2014_m29-gaussian-15px_3_334.jpg;335;stimuli/warmth2014_m29-gaussian-15px_3_334_neg.jpg
79;3;facial_davids;4;binary_face_davids;175;23;0;3704;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;166;stimuli/warmth2014_m29-gaussian-15px_3_165.jpg;166;stimuli/warmth2014_m29-gaussian-15px_3_165_neg.jpg
79;3;facial_davids;4;binary_face_davids;176;23;0;7721;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;220;stimuli/warmth2014_m29-gaussian-15px_3_219.jpg;220;stimuli/warmth2014_m29-gaussian-15px_3_219_neg.jpg
79;3;facial_davids;4;binary_face_davids;177;18;0;5946;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;278;stimuli/warmth2014_m29-gaussian-15px_3_277.jpg;278;stimuli/warmth2014_m29-gaussian-15px_3_277_neg.jpg
79;3;facial_davids;4;binary_face_davids;178;18;0;4890;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;383;stimuli/warmth2014_m29-gaussian-15px_3_382.jpg;383;stimuli/warmth2014_m29-gaussian-15px_3_382_neg.jpg
79;3;facial_davids;4;binary_face_davids;179;18;0;4100;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;249;stimuli/warmth2014_m29-gaussian-15px_3_248.jpg;249;stimuli/warmth2014_m29-gaussian-15px_3_248_neg.jpg
79;3;facial_davids;4;binary_face_davids;180;18;0;4190;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;74;stimuli/warmth2014_m29-gaussian-15px_3_73.jpg;74;stimuli/warmth2014_m29-gaussian-15px_3_73_neg.jpg
79;3;facial_davids;4;binary_face_davids;181;23;0;11060;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;302;stimuli/warmth2014_m29-gaussian-15px_3_301.jpg;302;stimuli/warmth2014_m29-gaussian-15px_3_301_neg.jpg
79;3;facial_davids;4;binary_face_davids;182;18;0;10136;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;227;stimuli/warmth2014_m29-gaussian-15px_3_226.jpg;227;stimuli/warmth2014_m29-gaussian-15px_3_226_neg.jpg
79;3;facial_davids;4;binary_face_davids;183;18;0;2056;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;219;stimuli/warmth2014_m29-gaussian-15px_3_218.jpg;219;stimuli/warmth2014_m29-gaussian-15px_3_218_neg.jpg
79;3;facial_davids;4;binary_face_davids;184;18;0;5883;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;153;stimuli/warmth2014_m29-gaussian-15px_3_152.jpg;153;stimuli/warmth2014_m29-gaussian-15px_3_152_neg.jpg
79;3;facial_davids;4;binary_face_davids;185;23;0;1910;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;31;stimuli/warmth2014_m29-gaussian-15px_3_30.jpg;31;stimuli/warmth2014_m29-gaussian-15px_3_30_neg.jpg
79;3;facial_davids;4;binary_face_davids;186;18;0;5759;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;199;stimuli/warmth2014_m29-gaussian-15px_3_198.jpg;199;stimuli/warmth2014_m29-gaussian-15px_3_198_neg.jpg
79;3;facial_davids;4;binary_face_davids;187;23;0;7223;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;315;stimuli/warmth2014_m29-gaussian-15px_3_314.jpg;315;stimuli/warmth2014_m29-gaussian-15px_3_314_neg.jpg
79;3;facial_davids;4;binary_face_davids;188;18;0;3035;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;357;stimuli/warmth2014_m29-gaussian-15px_3_356.jpg;357;stimuli/warmth2014_m29-gaussian-15px_3_356_neg.jpg
79;3;facial_davids;4;binary_face_davids;189;18;0;2015;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;38;stimuli/warmth2014_m29-gaussian-15px_3_37.jpg;38;stimuli/warmth2014_m29-gaussian-15px_3_37_neg.jpg
79;3;facial_davids;4;binary_face_davids;190;18;0;3989;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;292;stimuli/warmth2014_m29-gaussian-15px_3_291.jpg;292;stimuli/warmth2014_m29-gaussian-15px_3_291_neg.jpg
79;3;facial_davids;4;binary_face_davids;191;18;0;2587;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;391;stimuli/warmth2014_m29-gaussian-15px_3_390.jpg;391;stimuli/warmth2014_m29-gaussian-15px_3_390_neg.jpg
79;3;facial_davids;4;binary_face_davids;192;18;0;3697;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;271;stimuli/warmth2014_m29-gaussian-15px_3_270.jpg;271;stimuli/warmth2014_m29-gaussian-15px_3_270_neg.jpg
79;3;facial_davids;4;binary_face_davids;193;18;0;2427;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;284;stimuli/warmth2014_m29-gaussian-15px_3_283.jpg;284;stimuli/warmth2014_m29-gaussian-15px_3_283_neg.jpg
79;3;facial_davids;4;binary_face_davids;194;23;0;8735;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;176;stimuli/warmth2014_m29-gaussian-15px_3_175.jpg;176;stimuli/warmth2014_m29-gaussian-15px_3_175_neg.jpg
79;3;facial_davids;4;binary_face_davids;195;18;0;6984;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;225;stimuli/warmth2014_m29-gaussian-15px_3_224.jpg;225;stimuli/warmth2014_m29-gaussian-15px_3_224_neg.jpg
79;3;facial_davids;4;binary_face_davids;196;18;0;1783;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;365;stimuli/warmth2014_m29-gaussian-15px_3_364.jpg;365;stimuli/warmth2014_m29-gaussian-15px_3_364_neg.jpg
79;3;facial_davids;4;binary_face_davids;197;18;0;2029;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;111;stimuli/warmth2014_m29-gaussian-15px_3_110.jpg;111;stimuli/warmth2014_m29-gaussian-15px_3_110_neg.jpg
79;3;facial_davids;4;binary_face_davids;198;18;0;13242;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;181;stimuli/warmth2014_m29-gaussian-15px_3_180.jpg;181;stimuli/warmth2014_m29-gaussian-15px_3_180_neg.jpg
79;3;facial_davids;4;binary_face_davids;199;18;0;3054;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;184;stimuli/warmth2014_m29-gaussian-15px_3_183.jpg;184;stimuli/warmth2014_m29-gaussian-15px_3_183_neg.jpg
79;3;facial_davids;4;binary_face_davids;200;23;0;5065;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;319;stimuli/warmth2014_m29-gaussian-15px_3_318.jpg;319;stimuli/warmth2014_m29-gaussian-15px_3_318_neg.jpg
79;3;facial_davids;4;binary_face_davids;201;18;0;3205;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;273;stimuli/warmth2014_m29-gaussian-15px_3_272.jpg;273;stimuli/warmth2014_m29-gaussian-15px_3_272_neg.jpg
79;3;facial_davids;4;interim2;202;28;0;8850;1;erase;1;Sie haben nun den zweiten von vier Blöcken geschafft!;1;Weiter geht es durch Drücken der Enter-Taste!
79;3;facial_davids;4;binary_face_davids;203;18;0;5142;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;66;stimuli/warmth2014_m29-gaussian-15px_3_65.jpg;66;stimuli/warmth2014_m29-gaussian-15px_3_65_neg.jpg
79;3;facial_davids;4;binary_face_davids;204;18;0;1758;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;73;stimuli/warmth2014_m29-gaussian-15px_3_72.jpg;73;stimuli/warmth2014_m29-gaussian-15px_3_72_neg.jpg
79;3;facial_davids;4;binary_face_davids;205;23;0;1645;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;186;stimuli/warmth2014_m29-gaussian-15px_3_185.jpg;186;stimuli/warmth2014_m29-gaussian-15px_3_185_neg.jpg
79;3;facial_davids;4;binary_face_davids;206;18;0;1737;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;367;stimuli/warmth2014_m29-gaussian-15px_3_366.jpg;367;stimuli/warmth2014_m29-gaussian-15px_3_366_neg.jpg
79;3;facial_davids;4;binary_face_davids;207;18;0;6729;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;330;stimuli/warmth2014_m29-gaussian-15px_3_329.jpg;330;stimuli/warmth2014_m29-gaussian-15px_3_329_neg.jpg
79;3;facial_davids;4;binary_face_davids;208;18;0;2346;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;68;stimuli/warmth2014_m29-gaussian-15px_3_67.jpg;68;stimuli/warmth2014_m29-gaussian-15px_3_67_neg.jpg
79;3;facial_davids;4;binary_face_davids;209;23;0;2018;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;161;stimuli/warmth2014_m29-gaussian-15px_3_160.jpg;161;stimuli/warmth2014_m29-gaussian-15px_3_160_neg.jpg
79;3;facial_davids;4;binary_face_davids;210;18;0;2127;1;Welches Gesicht ähnelt David S. Ihrer Meinung nach eher?;171;stimuli/warmth2014_m29-gaussian-15px_3_170.jpg;171;stimuli/warmth2014_m29-gaussian-15px_3_170_neg.jpg
